zila,upazila,union,lat,lon
Dinajpur,Birampur,Poliproyagpur,25.4001732,88.9713045
Dinajpur,Parbatipur,Monmothopur,25.6543901,88.9162387
Dinajpur,Parbatipur,Polashbari,25.6237035,88.9701082
Dinajpur,Parbatipur,Mostofapur,25.5576972,88.85030309999999
Dinajpur,Bochaganj,Eshania,25.7997217,88.46218909999999
Dinajpur,Bochaganj,Shatail,25.7997217,88.46218909999999
Dinajpur,Bochaganj,Rongaon,25.7800799,88.5514244
Dinajpur,Kaharol,Dabor,25.7947183,88.6031434
Dinajpur,Kaharol,Targao,25.7947183,88.6031434
Dinajpur,Fulbari,Aloary,25.4963019,88.9532744
Dinajpur,Fulbari,Kagihal,25.4333782,88.8551019
Dinajpur,Fulbari,Bethdighi,25.4337614,88.8777094
Dinajpur,Fulbari,Khairbari,25.4637381,88.95574979999999
Dinajpur,Fulbari,Shibnagor,25.533365,88.92133489999999
Dinajpur,Dinajpur Sadar,Chealgazi,25.636567,88.63857300000001
Dinajpur,Dinajpur Sadar,Sundorbon,25.7399261,88.7012651
Dinajpur,Dinajpur Sadar,Shekpura,25.6136581,88.6485514
Dinajpur,Dinajpur Sadar,Shashora,25.636567,88.63857300000001
Dinajpur,Dinajpur Sadar,Sankarpur,25.5373743,88.71932199999999
Dinajpur,Dinajpur Sadar,Askorpur,25.636567,88.63857300000001
Dinajpur,Hakimpur,Khattamadobpara,25.2745502,89.01315319999999
Dinajpur,Hakimpur,Boalder,25.3190058,89.03849319999999
Dinajpur,Birol,Dhamoir,25.6897701,88.55773909999999
Dinajpur,Birol,Shohorgram,25.6334796,88.5504897
Dinajpur,Birol,Birol,25.6221484,88.6437963
Dinajpur,Birol,Bhandra,25.619341,88.46945350000001
Dinajpur,Birol,Mongalpur,25.7384753,88.5468645
Dinajpur,Birol,Rajarampur,25.7215176,88.6289598
Dinajpur,Chirirbandar,Nashratpur,25.746384,88.76382939999999
Dinajpur,Chirirbandar,Fatejangpur,25.7686275,88.84705679999999
Dinajpur,Chirirbandar,Isobpur,25.7087338,88.8260112
Dinajpur,Chirirbandar,Saitara,25.6502881,88.77603649999999
Dinajpur,Chirirbandar,Viail,25.6502881,88.77603649999999
Dinajpur,Chirirbandar,Punotti,25.6502881,88.77603649999999
Dinajpur,Chirirbandar,Tetulia,25.6502881,88.77603649999999
Lalmonirhat,Lalmonirhat Sadar,Mogolhat,25.9812902,89.46476439999999
Lalmonirhat,Lalmonirhat Sadar,Barobari,25.9188238,89.4456295
Lalmonirhat,Lalmonirhat Sadar,Mohendranagar,25.9188238,89.4456295
Lalmonirhat,Kaliganj,Modati,26.0273602,89.19916119999999
Lalmonirhat,Kaliganj,Dologram,25.9570569,89.23648759999999
Lalmonirhat,Kaliganj,Chondropur,25.9570569,89.23648759999999
Lalmonirhat,Kaliganj,Cholbola,25.9570569,89.23648759999999
Lalmonirhat,Hatibandha,Barokhata,26.2129916,89.1158008
Lalmonirhat,Hatibandha,Singimari,26.1481866,89.1444008
Lalmonirhat,Hatibandha,Tongvhanga,26.1422221,89.1348697
Lalmonirhat,Hatibandha,Paticapara,26.1422221,89.1348697
Lalmonirhat,Hatibandha,Nowdabas,26.1422221,89.1348697
Lalmonirhat,Hatibandha,Vhelaguri,26.1422221,89.1348697
Lalmonirhat,Hatibandha,Dawabari,26.1422221,89.1348697
Lalmonirhat,Aditmari,Kamlabari,25.9630704,89.3464086
Lalmonirhat,Aditmari,Mohishkhocha,25.8918419,89.333235
Nilphamari,Syedpur,Kasiram Belpukur,25.8338283,88.9553226
Nilphamari,Syedpur,Botlagari,25.80807,88.8641686
Nilphamari,Domar,Bhogdaburi,26.1016094,88.8214984
Nilphamari,Domar,Panga Motukpur,26.1375886,88.88867839999999
Nilphamari,Domar,Sonaray,26.0778374,88.8276062
Nilphamari,Dimla,Paschim Chhatnay,26.2616565,88.8934728
Nilphamari,Dimla,Dimla Sadar,26.1439608,88.9509626
Nilphamari,Dimla,Noutara,26.1439608,88.9509626
Nilphamari,Dimla,Khalisha Chapani,26.1444949,89.0274915
Nilphamari,Dimla,Jhunagach Chapani,26.1211142,89.0657027
Nilphamari,Dimla,Tepa Khribari,26.1439608,88.9509626
Nilphamari,Dimla,Purba Chhatnay,26.2442655,88.93659760000001
Nilphamari,Jaldhaka,Douabari,26.0196636,89.0165912
Nilphamari,Jaldhaka,Simulbari,26.0196636,89.0165912
Nilphamari,Jaldhaka,Kathali,26.0196636,89.0165912
Nilphamari,Jaldhaka,Shaulmari,26.0196636,89.0165912
Nilphamari,Nilphamari Sadar,Chaora Bargacha,25.8512437,88.934203
Nilphamari,Nilphamari Sadar,Khoksabari,25.9478652,88.81189239999999
Nilphamari,Nilphamari Sadar,Palasbari,25.9485395,88.8373514
Nilphamari,Nilphamari Sadar,Panchapukur,25.9293539,88.9289984
Nilphamari,Nilphamari Sadar,Sonaray,26.0778374,88.8276062
Nilphamari,Nilphamari Sadar,Songalsi,25.9485395,88.8373514
Nilphamari,Nilphamari Sadar,Chapra Sarnjami,25.9485395,88.8373514
Nilphamari,Nilphamari Sadar,Lakshmicha,25.9485395,88.8373514
Gaibandha,Sadullapur,Noldanga,25.4843297,89.4715634
Gaibandha,Sadullapur,Damodorpur,25.4368554,89.46476559999999
Gaibandha,Sadullapur,Vatgram,25.3909385,89.46594619999999
Gaibandha,Sadullapur,Bongram,25.3909385,89.46594619999999
Gaibandha,Sadullapur,Khodkomor,25.3909385,89.46594619999999
Gaibandha,Gaibandha Sadar,Laxmipur,25.4193138,89.5356094
Gaibandha,Gaibandha Sadar,Kuptola,25.3916451,89.5253228
Gaibandha,Gaibandha Sadar,Shahapara,25.3297044,89.5428879
Gaibandha,Palashbari,Hosenpur,25.2810306,89.3532721
Gaibandha,Palashbari,Mohdipur,25.2810306,89.3532721
Gaibandha,Palashbari,Pobnapur,25.2810306,89.3532721
Gaibandha,Palashbari,Monohorpur,25.2650961,89.48839339999999
Gaibandha,Saghata,Varotkhali,25.1856538,89.57892280000002
Gaibandha,Saghata,Saghata,25.1231112,89.582769
Gaibandha,Saghata,Muktinagar,25.1611121,89.5684665
Gaibandha,Saghata,Ghuridah,25.1076375,89.5703281
Gaibandha,Saghata,Holdia,25.0816895,89.6157473
Gaibandha,Saghata,Jumarbari,25.05541,89.5618056
Gaibandha,Gobindaganj,Dorbosto,25.1363054,89.3871999
Gaibandha,Gobindaganj,Rakhalburuj,25.1363054,89.3871999
Gaibandha,Gobindaganj,Phulbari,25.1581137,89.412731
Gaibandha,Gobindaganj,Kamardoho,25.1363054,89.3871999
Gaibandha,Sundarganj,Bamondanga,25.5328255,89.445863
Gaibandha,Sundarganj,Dohbond,25.5653814,89.521136
Gaibandha,Sundarganj,Sorbanondo,25.5653814,89.521136
Gaibandha,Sundarganj,Ramjibon,25.5095567,89.5428879
Gaibandha,Sundarganj,Chaporhati,25.5653814,89.521136
Gaibandha,Sundarganj,Konchibari,25.5653814,89.521136
Gaibandha,Phulchari,Phulchari,25.3198082,89.5958514
Thakurgaon,Thakurgaon Sadar,Ahcha,26.0287744,88.47855310000001
Thakurgaon,Thakurgaon Sadar,Ruhia Pashchim,26.1743025,88.4109369
Thakurgaon,Pirganj,Kosharaniganj,25.8954608,88.4160885
Thakurgaon,Ranisankail,Dhormogarh,25.8920465,88.2582857
Thakurgaon,Ranisankail,Nekmorod,25.9808308,88.26801720000002
Thakurgaon,Ranisankail,Hosengaon,25.8790194,88.2095511
Thakurgaon,Ranisankail,Ratore,25.8920465,88.2582857
Thakurgaon,Baliadangi,Dhontola,26.1927474,88.3202764
Thakurgaon,Baliadangi,Boropalashbari,26.0902338,88.2753144
Thakurgaon,Baliadangi,Vanor,26.0902338,88.2753144
Thakurgaon,Baliadangi,Borobari,26.0902338,88.2753144
Rangpur,Rangpur Sadar,Horidebpur,25.7965021,89.1563115
Rangpur,Rangpur Sadar,Uttam,25.8086004,89.2039195
Rangpur,Rangpur Sadar,Porshuram,25.7840157,89.2335484
Rangpur,Rangpur Sadar,Topodhan,25.7493938,89.26108649999999
Rangpur,Rangpur Sadar,Satgara,25.7258212,89.21343449999999
Rangpur,Rangpur Sadar,Rajendrapur,25.7611669,89.184883
Rangpur,Rangpur Sadar,Sadwapuskoroni,25.7493938,89.26108649999999
Rangpur,Rangpur Sadar,Dorshona,25.6904649,89.2419658
Rangpur,Rangpur Sadar,Tampat,25.7438934,89.2755983
Rangpur,Gangachara,Kholeya,25.8300734,89.1195784
Rangpur,Gangachara,Borobil,25.8877316,89.18952379999999
Rangpur,Gangachara,Kolcondo,25.8300734,89.1195784
Rangpur,Gangachara,Gongachora,25.8300734,89.1195784
Rangpur,Gangachara,Gojoghonta,25.8300734,89.1195784
Rangpur,Gangachara,Morneya,25.8262721,89.29602489999999
Rangpur,Gangachara,Alambiditor,25.8560233,89.22294710000001
Rangpur,Gangachara,Lakkhitari,25.8300734,89.1195784
Rangpur,Taragonj,Kurshatara,25.8079777,89.0355579
Rangpur,Taragonj,Soyar,25.7493938,89.26108649999999
Rangpur,Taragonj,Ikorchali,25.7493938,89.26108649999999
Rangpur,Taragonj,Hariarkuthi,25.8079777,89.0355579
Rangpur,Badargonj,Gopinathpur,25.6539681,89.07047659999999
Rangpur,Badargonj,Modhupur,25.6954863,89.0847949
Rangpur,Badargonj,Bishnapur,25.6182693,89.0418249
Rangpur,Badargonj,Damodorpur,25.7129647,89.0418249
Rangpur,Badargonj,Ramnathpurupb,25.6539681,89.07047659999999
Rangpur,Mithapukur,Khoragach,25.6485949,89.1610748
Rangpur,Mithapukur,Payrabond,25.6659106,89.3003555
Rangpur,Mithapukur,Vangni,25.5544164,89.27541570000001
Rangpur,Mithapukur,Latibpur,25.5926048,89.25056769999999
Rangpur,Mithapukur,Moyenpur,25.6088877,89.1916949
Rangpur,Mithapukur,Baluya Masimpur,25.5883833,88.631372
Rangpur,Mithapukur,Borobala,25.533946,89.123407
Rangpur,Mithapukur,Imadpur,25.5206589,89.3808281
Rangpur,Mithapukur,Milonpur,25.4767559,89.13725269999999
Rangpur,Mithapukur,Mgopalpur,25.5544164,89.27541570000001
Rangpur,Mithapukur,Boro Hazratpur,25.5801472,89.3855047
Rangpur,Pirgonj,Chattracol,25.4166007,89.3075204
Rangpur,Pirgonj,Vendabari,25.4362185,89.3132061
Rangpur,Pirgonj,Borodargah,25.506125,89.28935539999999
Rangpur,Pirgonj,Modankhali,25.4166007,89.3075204
Rangpur,Pirgonj,Boro Alampur,25.4166007,89.3075204
Rangpur,Pirgonj,Raypur,25.4115795,89.28573
Rangpur,Pirgonj,Pirgonj,25.4165759,89.30748369999999
Rangpur,Pirgonj,Mithipur,25.4363901,89.35114949999999
Rangpur,Pirgonj,Chattra,25.3352983,89.270477
Rangpur,Pirgonj,Pachgachi,25.4783366,89.3647639
Rangpur,Kaunia,Shahidbag,25.7740145,89.39379300000002
Rangpur,Kaunia,Haragach,25.7975174,89.3558899
Rangpur,Kaunia,Tepamodhupur,25.744707,89.46476439999999
Rangpur,Kaunia,Kurshaupk,25.7741665,89.4316601
Rangpur,Pirgacha,Kollyani,25.655698,89.40326309999999
Rangpur,Pirgacha,Saula,25.655698,89.40326309999999
Rangpur,Pirgacha,Pirgacha,25.655698,89.40326309999999
Rangpur,Pirgacha,Annodanagar,25.655698,89.40326309999999
Rangpur,Pirgacha,Koikuri,25.655698,89.40326309999999
Kurigram,Kurigram Sadar,Ghogadhoh,25.8281684,89.68162079999999
Kurigram,Kurigram Sadar,Belgacha,25.8281684,89.68162079999999
Kurigram,Kurigram Sadar,Mogolbasa,25.7727048,89.6561468
Kurigram,Kurigram Sadar,Panchgachi,25.8136918,89.70561529999999
Kurigram,Nageshwari,Raigonj,26.0336489,89.68044549999999
Kurigram,Nageshwari,Bamondanga,25.9791928,89.735582
Kurigram,Nageshwari,Berubari,25.9547407,89.73097849999999
Kurigram,Nageshwari,Sontaspur,25.9659064,89.6912763
Kurigram,Nageshwari,Newyashi,25.9659064,89.6912763
Kurigram,Nageshwari,Bhitorbond,25.9659064,89.6912763
Kurigram,Nageshwari,Bollobherkhas,25.9659064,89.6912763
Kurigram,Bhurungamari,Pathordubi,26.1089861,89.66977829999999
Kurigram,Bhurungamari,Shilkhuri,26.2005463,89.6675144
Kurigram,Bhurungamari,Paikarchara,26.1083682,89.66989339999999
Kurigram,Bhurungamari,Joymonirhat,26.0937452,89.6564446
Kurigram,Bhurungamari,Andharirjhar,26.0536164,89.6892597
Kurigram,Phulbari,Nawdanga,25.9490674,89.5521217
Kurigram,Phulbari,Phulbari,25.9502431,89.552751
Kurigram,Phulbari,Bhangamor,25.9490735,89.5521124
Kurigram,Rajarhat,Chinai,25.7982283,89.5450458
Kurigram,Rajarhat,Biddanondo,25.7982283,89.5450458
Kurigram,Rajarhat,Umarmajid,25.7982283,89.5450458
Kurigram,Ulipur,Dhamsreni,25.6552572,89.6483999
Kurigram,Ulipur,Gunaigas,25.6564202,89.62045619999999
Kurigram,Ulipur,Tobockpur,25.6564202,89.62045619999999
Kurigram,Ulipur,Begumgonj,25.6564202,89.62045619999999
Kurigram,Ulipur,Shahabiar Alga,25.6564202,89.62045619999999
Kurigram,Ulipur,Thetrai,25.6542086,89.6078072
Kurigram,Chilmari,Nayarhat,25.5810414,89.66163519999999
Kurigram,Chilmari,Austomirchar,25.5810414,89.66163519999999
Kurigram,Rowmari,Dadevanga,25.5754121,89.8306021
Kurigram,Rowmari,Shoulemari,25.5754121,89.8306021
Kurigram,Rowmari,Bondober,25.5754121,89.8306021
Kurigram,Charrajibpur,Rajibpur,25.44511,89.7930466
Kurigram,Charrajibpur,Kodalkati,25.486169,89.7644967
Kurigram,Charrajibpur,Mohongonj,25.44511,89.7930466
Sherpur,Sherpur Sadar,Kamararchor,25.0190502,90.01383650000001
Sherpur,Sherpur Sadar,Chorsherpur,25.0190502,90.01383650000001
Sherpur,Sherpur Sadar,Gajir Khamar,25.0512614,90.0932851
Sherpur,Sherpur Sadar,Dhola,25.0190502,90.01383650000001
Sherpur,Sherpur Sadar,Pakuriya,25.0169296,90.06066369999999
Sherpur,Sherpur Sadar,Vatshala,24.9805732,90.0483656
Sherpur,Sherpur Sadar,Losmonpur,24.9869156,90.00083819999999
Sherpur,Sherpur Sadar,Rouha,25.0190502,90.01383650000001
Sherpur,Sherpur Sadar,Kamariya,25.0190502,90.01383650000001
Sherpur,Sherpur Sadar,Chor Mochoriya,25.0190502,90.01383650000001
Sherpur,Sherpur Sadar,Chorpokhimari,25.0190502,90.01383650000001
Sherpur,Nalitabari,Puraga,25.0850233,90.1939932
Sherpur,Nalitabari,Nonni,25.0850233,90.1939932
Sherpur,Nalitabari,Morichpuran,25.0386141,90.2327887
Sherpur,Nalitabari,Rajnogor,25.1236495,90.1167463
Sherpur,Nalitabari,Ramchondrokura,25.0850233,90.1939932
Sherpur,Nalitabari,Kakorkandhi,25.0850233,90.1939932
Sherpur,Nalitabari,Juganiya,25.0850233,90.1939932
Sherpur,Nalitabari,Bagber,25.0850233,90.1939932
Sherpur,Nalitabari,Koloshpar,25.0850233,90.1939932
Sherpur,Sreebordi,Tatihati,25.1598929,89.9385794
Sherpur,Sreebordi,Sreebordi,25.147401,89.9393363
Sherpur,Sreebordi,Kurikahonia,25.147401,89.9393363
Sherpur,Nokla,Gonopoddi,24.9716366,90.1787009
Sherpur,Nokla,Nokla,24.9717344,90.17856379999999
Sherpur,Nokla,Choraustadhar,24.9717344,90.17856379999999
Sherpur,Jhenaigati,Kansa,25.1859383,90.0629989
Sherpur,Jhenaigati,Dansail,25.1859383,90.0629989
Sherpur,Jhenaigati,Nolkura,25.1859383,90.0629989
Sherpur,Jhenaigati,Gouripur,25.1592395,90.09804299999999
Sherpur,Jhenaigati,Hatibandha,25.1859383,90.0629989
Mymensingh,Fulbaria,Deukhola,24.6990985,90.3254317
Mymensingh,Fulbaria,Asimpatuli,24.7459528,90.41785399999999
Mymensingh,Fulbaria,Vobanipur,24.5061756,90.2854839
Mymensingh,Trishal,Bailor,24.6201818,90.389321
Mymensingh,Bhaluka,Meduari,24.407929,90.3866074
Mymensingh,Bhaluka,Varadoba,24.407929,90.3866074
Mymensingh,Bhaluka,Rajoi,24.3533121,90.4862459
Mymensingh,Muktagacha,Borogram,24.8022806,90.1777024
Mymensingh,Muktagacha,Kumargata,24.7660178,90.2561365
Mymensingh,Mymensingh Sadar,Austadhar,24.7459528,90.41785399999999
Mymensingh,Mymensingh Sadar,Bororchar,24.7459528,90.41785399999999
Mymensingh,Mymensingh Sadar,Aqua,24.7459528,90.41785399999999
Mymensingh,Mymensingh Sadar,Khagdohor,24.7459528,90.41785399999999
Mymensingh,Mymensingh Sadar,Charnilaxmia,24.7459528,90.41785399999999
Mymensingh,Mymensingh Sadar,Vabokhali,24.7459528,90.41785399999999
Mymensingh,Mymensingh Sadar,Boyra,24.7167883,90.4471859
Mymensingh,Dhobaura,Gamaritola,25.0901617,90.5234193
Mymensingh,Dhobaura,Dhobaura,25.0901617,90.5234193
Mymensingh,Dhobaura,Goatala,25.032108,90.4983099
Mymensingh,Phulpur,Sondhara,24.9542133,90.363067
Mymensingh,Phulpur,Vaitkandi,24.9473233,90.2807088
Mymensingh,Haluaghat,Amtoil,25.0248541,90.2976216
Mymensingh,Gouripur,Gouripur,22.4708389,90.09804299999999
Mymensingh,Gouripur,Douhakhola,24.7547756,90.56833990000001
Mymensingh,Gafargaon,Barobaria,24.4572563,90.54867449999999
Mymensingh,Gafargaon,Saltia,24.4713148,90.5435091
Mymensingh,Gafargaon,Longair,24.37827,90.541483
Mymensingh,Gafargaon,Paithol,24.4566305,90.5484903
Mymensingh,Gafargaon,Gafargaon,24.4572563,90.54867449999999
Mymensingh,Gafargaon,Josora,24.4572563,90.54867449999999
Mymensingh,Gafargaon,Moshakhali,24.3927533,90.4974359
Mymensingh,Gafargaon,Panchbagh,24.4572563,90.54867449999999
Mymensingh,Gafargaon,Dotterbazar,24.3452654,90.6207393
Mymensingh,Gafargaon,Niguari,24.4572563,90.54867449999999
Mymensingh,Gafargaon,Tangabo,24.2666721,90.6370488
Mymensingh,Iswarganj,Iswarganj,24.6847981,90.59504629999999
Mymensingh,Iswarganj,Magtula,24.588458,90.58726899999999
Mymensingh,Nandail,Batagoir,24.5687223,90.6903529
Mymensingh,Nandail,Muajjempur,24.5687223,90.6903529
Mymensingh,Nandail,Singroil,24.5687223,90.6903529
Mymensingh,Nandail,Mushulli,24.5430703,90.7446416
Mymensingh,Tarakanda,Biska,24.8050586,90.5101863
Mymensingh,Tarakanda,Balikha,24.847349,90.3866074
Jamalpur,Jamalpur Sadar,Laxirchar,24.9270016,89.9480542
Jamalpur,Jamalpur Sadar,Tolshirchar,24.9270016,89.9480542
Jamalpur,Jamalpur Sadar,Ghorada,24.9270016,89.9480542
Jamalpur,Jamalpur Sadar,Bashchara,24.8039946,89.9579564
Jamalpur,Jamalpur Sadar,Ranagacha,24.869615,90.054467
Jamalpur,Jamalpur Sadar,Sheepur,24.9270016,89.9480542
Jamalpur,Jamalpur Sadar,Shahbajpur,24.9270016,89.9480542
Jamalpur,Jamalpur Sadar,Mesta,24.8388922,89.8736455
Jamalpur,Jamalpur Sadar,Digpait,24.7645919,89.9279596
Jamalpur,Melandah,Durmot,24.9817005,89.8291768
Jamalpur,Melandah,Charbani Pakuria,24.9191602,89.8915114
Jamalpur,Melandah,Fulkucha,24.9130444,89.8481606
Jamalpur,Melandah,Ghuserpara,24.9817005,89.8291768
Jamalpur,Melandah,Shuampur,24.9817005,89.8291768
Jamalpur,Islampur,Belghacha,25.0967503,89.72156149999999
Jamalpur,Islampur,Chinaduli,25.0522921,89.733301
Jamalpur,Islampur,Shapdari,25.0812952,89.7894766
Jamalpur,Islampur,Partharshi,25.0812952,89.7894766
Jamalpur,Islampur,Palabandha,25.0812952,89.7894766
Jamalpur,Islampur,Gualerchar,25.1279452,89.83576359999999
Jamalpur,Islampur,Chargualini,25.0812952,89.7894766
Jamalpur,Dewangonj,Dungdhara,25.3310623,89.79131629999999
Jamalpur,Dewangonj,Char Amkhawa,25.3043207,89.7684982
Jamalpur,Dewangonj,Hatibanga,25.3310623,89.79131629999999
Jamalpur,Dewangonj,Dewangonj,25.3310623,89.79131629999999
Jamalpur,Madarganj,Char Pakerdah,24.9069204,89.7168647
Jamalpur,Madarganj,Adarvita,24.8484665,89.7930796
Jamalpur,Bokshiganj,Danua,25.1830617,89.8701469
Jamalpur,Bokshiganj,Shadurpara,25.1830617,89.8701469
Jamalpur,Bokshiganj,Bakshigonj,25.1830617,89.8701469
Jamalpur,Bokshiganj,Nilakhia,25.1830617,89.8701469
Netrokona,Barhatta,Raypur,25.4115795,89.28573
Netrokona,Durgapur,Kakoirgora,25.0604345,90.6718934
Netrokona,Durgapur,Gawkandia,25.0943216,90.6442582
Netrokona,Kendua,Goraduba,24.6619842,90.8422837
Netrokona,Kendua,Gonda,24.6741221,90.71652569999999
Netrokona,Kendua,Maska,24.6625063,90.7978043
Netrokona,Kendua,Bolaishimul,24.6619842,90.8422837
Netrokona,Kendua,Roailbari Amtala,24.6157669,90.7853763
Netrokona,Kendua,Muzafarpur,24.622602,90.8913523
Netrokona,Atpara,Shormushia,24.8097761,90.8603645
Netrokona,Atpara,Shunoi,24.8097761,90.8603645
Netrokona,Atpara,Lunesshor,24.8097761,90.8603645
Netrokona,Atpara,Baniyajan,24.8097761,90.8603645
Netrokona,Atpara,Duoj,24.8097761,90.8603645
Netrokona,Madan,Fathepur,24.6220712,90.9772874
Netrokona,Madan,Teosree,24.6717671,90.9400387
Netrokona,Madan,Magan,24.716787,90.94688740000001
Netrokona,Madan,Chandgaw,24.716787,90.94688740000001
Netrokona,Madan,Kytail,24.716787,90.94688740000001
Netrokona,Khaliajuri,Nogor,24.6564823,91.1496969
Netrokona,Kalmakanda,Koilati,25.0257526,90.831186
Netrokona,Kalmakanda,Najirpur,25.0799319,90.81987749999999
Netrokona,Kalmakanda,Kolmakanda,25.0765713,90.88896779999999
Netrokona,Kalmakanda,Rongchati,25.0765679,90.8888377
Netrokona,Kalmakanda,Borokhapon,25.0765679,90.8888377
Netrokona,Kalmakanda,Kharnoi,25.0765679,90.8888377
Netrokona,Mohongonj,Borokashia Birampur,24.8611779,90.94742839999999
Netrokona,Mohongonj,Borotoli Banihari,24.7922101,91.06649709999999
Netrokona,Mohongonj,Tetulia,24.8746673,90.9801876
Netrokona,Mohongonj,Maghan Siadar,24.8746673,90.9801876
Netrokona,Mohongonj,Somaj Sohildeo,24.8254126,90.94909969999999
Netrokona,Purbadhala,Bairaty,24.9268228,90.5825359
Netrokona,Netrokona Sadar,Chollisha,24.8686293,90.6821626
Netrokona,Netrokona Sadar,Dokkhin Bishiura,24.8820862,90.72308699999999
Netrokona,Netrokona Sadar,Modonpur,24.7777307,90.7485282
Netrokona,Netrokona Sadar,Amtola,24.860623,90.7865655
Netrokona,Netrokona Sadar,Lokkhiganj,24.8820862,90.72308699999999
Netrokona,Netrokona Sadar,Singher Bangla,24.8820862,90.72308699999999
Netrokona,Netrokona Sadar,Mougati,24.938159,90.70577899999999
Netrokona,Netrokona Sadar,Rouha,24.8820862,90.72308699999999
Netrokona,Netrokona Sadar,Kaliara Babragati,24.9838972,90.7544692
